Country Origin Name	Country Origin Code	Migration by Gender Name	Migration by Gender Code	Country Dest Name	Country Dest Code	Year	Year Code	Value
Iraq	IRQ	Total	TOT	Saudi Arabia	SAU	2000	2000	40672
Iraq	IRQ	Total	TOT	Senegal	SEN	2000	2000	0
Iraq	IRQ	Total	TOT	Serbia	SRB	2000	2000	..
Iraq	IRQ	Total	TOT	Serbia and Montenegro	SCG	2000	2000	23
Iraq	IRQ	Total	TOT	Seychelles	SYC	2000	2000	0
Iraq	IRQ	Total	TOT	Sierra Leone	SLE	2000	2000	0
Iraq	IRQ	Total	TOT	Singapore	SGP	2000	2000	506
Iraq	IRQ	Total	TOT	Slovak Republic	SVK	2000	2000	29
Iraq	IRQ	Total	TOT	Slovenia	SVN	2000	2000	5
Iraq	IRQ	Total	TOT	Solomon Islands	SLB	2000	2000	1
Iraq	IRQ	Total	TOT	Somalia	SOM	2000	2000	1
Iraq	IRQ	Total	TOT	South Africa	ZAF	2000	2000	62
Iraq	IRQ	Total	TOT	Spain	ESP	2000	2000	959
Iraq	IRQ	Total	TOT	Sri Lanka	LKA	2000	2000	0
Iraq	IRQ	Total	TOT	St. Kitts and Nevis	KNA	2000	2000	0
Iraq	IRQ	Total	TOT	St. Lucia	LCA	2000	2000	0
Iraq	IRQ	Total	TOT	St. Vincent and the Grenadines	VCT	2000	2000	0
Iraq	IRQ	Total	TOT	Sudan	SDN	2000	2000	151
Iraq	IRQ	Total	TOT	Suriname	SUR	2000	2000	0
Iraq	IRQ	Total	TOT	Swaziland	SWZ	2000	2000	0
Iraq	IRQ	Total	TOT	Sweden	SWE	2000	2000	48824
Iraq	IRQ	Total	TOT	Switzerland	CHE	2000	2000	4773
Iraq	IRQ	Total	TOT	Syrian Arab Republic	SYR	2000	2000	5167
Iraq	IRQ	Total	TOT	Taiwan, China	TWN	2000	2000	0
Iraq	IRQ	Total	TOT	Tajikistan	TJK	2000	2000	0
Iraq	IRQ	Total	TOT	Tanzania	TZA	2000	2000	63
Iraq	IRQ	Total	TOT	Thailand	THA	2000	2000	59
Iraq	IRQ	Total	TOT	Timor-Leste	TLS	2000	2000	0
Iraq	IRQ	Total	TOT	Togo	TGO	2000	2000	24
Iraq	IRQ	Total	TOT	Tokelau	TKL	2000	2000	0
Iraq	IRQ	Total	TOT	Tonga	TON	2000	2000	5
Iraq	IRQ	Total	TOT	Trinidad and Tobago	TTO	2000	2000	0
Iraq	IRQ	Total	TOT	Tunisia	TUN	2000	2000	2
Iraq	IRQ	Total	TOT	Turkey	TUR	2000	2000	9130
Iraq	IRQ	Total	TOT	Turkmenistan	TKM	2000	2000	0
Iraq	IRQ	Total	TOT	Turks and Caicos Islands	TCA	2000	2000	0
Iraq	IRQ	Total	TOT	Tuvalu	TUV	2000	2000	0
Iraq	IRQ	Total	TOT	Uganda	UGA	2000	2000	9
Iraq	IRQ	Total	TOT	Ukraine	UKR	2000	2000	4
Iraq	IRQ	Total	TOT	United Arab Emirates	ARE	2000	2000	43831
Iraq	IRQ	Total	TOT	United Kingdom	GBR	2000	2000	12573
Iraq	IRQ	Total	TOT	United States	USA	2000	2000	93991
Iraq	IRQ	Total	TOT	Uruguay	URY	2000	2000	6
Iraq	IRQ	Total	TOT	Uzbekistan	UZB	2000	2000	0
Iraq	IRQ	Total	TOT	Vanuatu	VUT	2000	2000	1
Iraq	IRQ	Total	TOT	Venezuela, RB	VEN	2000	2000	66
Iraq	IRQ	Total	TOT	Vietnam	VNM	2000	2000	8
Iraq	IRQ	Total	TOT	Virgin Islands (U.S.)	VIR	2000	2000	0
Iraq	IRQ	Total	TOT	Virgin Islands, British	VGB	2000	2000	0
Iraq	IRQ	Total	TOT	Wallis and Futuna	WLF	2000	2000	0
Iraq	IRQ	Total	TOT	West Bank and Gaza	PSE	2000	2000	23917
Iraq	IRQ	Total	TOT	Yemen, Rep.	YEM	2000	2000	53675
Iraq	IRQ	Total	TOT	Zambia	ZMB	2000	2000	0
Iraq	IRQ	Total	TOT	Zimbabwe	ZWE	2000	2000	3
Ireland	IRL	Total	TOT	Afghanistan	AFG	2000	2000	76
Ireland	IRL	Total	TOT	Albania	ALB	2000	2000	0
Ireland	IRL	Total	TOT	Algeria	DZA	2000	2000	2
Ireland	IRL	Total	TOT	American Samoa	ASM	2000	2000	3
Ireland	IRL	Total	TOT	Andorra	AND	2000	2000	8
Ireland	IRL	Total	TOT	Angola	AGO	2000	2000	69
Ireland	IRL	Total	TOT	Anguilla	AIA	2000	2000	0
Ireland	IRL	Total	TOT	Antigua and Barbuda	ATG	2000	2000	2
Ireland	IRL	Total	TOT	Argentina	ARG	2000	2000	0
Ireland	IRL	Total	TOT	Armenia	ARM	2000	2000	0
Ireland	IRL	Total	TOT	Aruba	ABW	2000	2000	0
Ireland	IRL	Total	TOT	Australia	AUS	2000	2000	49765
Ireland	IRL	Total	TOT	Austria	AUT	2000	2000	722
Ireland	IRL	Total	TOT	Azerbaijan	AZE	2000	2000	0
Ireland	IRL	Total	TOT	Bahamas, The	BHS	2000	2000	65
Ireland	IRL	Total	TOT	Bahrain	BHR	2000	2000	0
Ireland	IRL	Total	TOT	Bangladesh	BGD	2000	2000	261
Ireland	IRL	Total	TOT	Barbados	BRB	2000	2000	2
Ireland	IRL	Total	TOT	Belarus	BLR	2000	2000	0
Ireland	IRL	Total	TOT	Belgium	BEL	2000	2000	3486
Ireland	IRL	Total	TOT	Belize	BLZ	2000	2000	7
Ireland	IRL	Total	TOT	Benin	BEN	2000	2000	22
Ireland	IRL	Total	TOT	Bermuda	BMU	2000	2000	47
Ireland	IRL	Total	TOT	Bhutan	BTN	2000	2000	0
Ireland	IRL	Total	TOT	Bolivia	BOL	2000	2000	23
Ireland	IRL	Total	TOT	Bosnia and Herzegovina	BIH	2000	2000	304
Ireland	IRL	Total	TOT	Botswana	BWA	2000	2000	36
Ireland	IRL	Total	TOT	Brazil	BRA	2000	2000	219
Ireland	IRL	Total	TOT	Brunei Darussalam	BRN	2000	2000	0
Ireland	IRL	Total	TOT	Bulgaria	BGR	2000	2000	18
Ireland	IRL	Total	TOT	Burkina Faso	BFA	2000	2000	5
Ireland	IRL	Total	TOT	Burundi	BDI	2000	2000	0
Ireland	IRL	Total	TOT	Cambodia	KHM	2000	2000	18
Ireland	IRL	Total	TOT	Cameroon	CMR	2000	2000	0
Ireland	IRL	Total	TOT	Canada	CAN	2000	2000	25685
Ireland	IRL	Total	TOT	Cape Verde	CPV	2000	2000	8
Ireland	IRL	Total	TOT	Cayman Islands	CYM	2000	2000	2
Ireland	IRL	Total	TOT	Central African Republic	CAF	2000	2000	0
Ireland	IRL	Total	TOT	Chad	TCD	2000	2000	0
Ireland	IRL	Total	TOT	Channel Islands	CHI	2000	2000	..
Ireland	IRL	Total	TOT	Chile	CHL	2000	2000	127
Ireland	IRL	Total	TOT	China	CHN	2000	2000	21
Ireland	IRL	Total	TOT	Colombia	COL	2000	2000	104
Ireland	IRL	Total	TOT	Comoros	COM	2000	2000	0
Ireland	IRL	Total	TOT	Congo, Dem. Rep.	COD	2000	2000	17
Ireland	IRL	Total	TOT	Congo, Rep.	COG	2000	2000	0
Ireland	IRL	Total	TOT	Cook Islands	COK	2000	2000	6
Ireland	IRL	Total	TOT	Costa Rica	CRI	2000	2000	23
Ireland	IRL	Total	TOT	Cote d'Ivoire	CIV	2000	2000	42
Ireland	IRL	Total	TOT	Croatia	HRV	2000	2000	21
Ireland	IRL	Total	TOT	Cuba	CUB	2000	2000	1
Ireland	IRL	Total	TOT	Cyprus	CYP	2000	2000	352
Ireland	IRL	Total	TOT	Czech Republic	CZE	2000	2000	68
Ireland	IRL	Total	TOT	Denmark	DNK	2000	2000	1096
Ireland	IRL	Total	TOT	Djibouti	DJI	2000	2000	0
Ireland	IRL	Total	TOT	Dominica	DMA	2000	2000	0
Ireland	IRL	Total	TOT	Dominican Republic	DOM	2000	2000	63
Ireland	IRL	Total	TOT	Ecuador	ECU	2000	2000	68
Ireland	IRL	Total	TOT	Egypt, Arab Rep.	EGY	2000	2000	114
Ireland	IRL	Total	TOT	El Salvador	SLV	2000	2000	0
Ireland	IRL	Total	TOT	Equatorial Guinea	GNQ	2000	2000	0
Ireland	IRL	Total	TOT	Eritrea	ERI	2000	2000	0
Ireland	IRL	Total	TOT	Estonia	EST	2000	2000	1
Ireland	IRL	Total	TOT	Ethiopia	ETH	2000	2000	0
Ireland	IRL	Total	TOT	Faeroe Islands	FRO	2000	2000	2
Ireland	IRL	Total	TOT	Falkland Islands (Malvinas)	FLK	2000	2000	7
Ireland	IRL	Total	TOT	Fiji	FJI	2000	2000	3
Ireland	IRL	Total	TOT	Finland	FIN	2000	2000	243
Ireland	IRL	Total	TOT	France	FRA	2000	2000	181039
Ireland	IRL	Total	TOT	French Guiana	GUF	2000	2000	1
Ireland	IRL	Total	TOT	French Polynesia	PYF	2000	2000	12
Ireland	IRL	Total	TOT	Gabon	GAB	2000	2000	0
Ireland	IRL	Total	TOT	Gambia, The	GMB	2000	2000	0
Ireland	IRL	Total	TOT	Georgia	GEO	2000	2000	0
Ireland	IRL	Total	TOT	Germany	DEU	2000	2000	15805
Ireland	IRL	Total	TOT	Ghana	GHA	2000	2000	18
Ireland	IRL	Total	TOT	Gibraltar	GIB	2000	2000	63
Ireland	IRL	Total	TOT	Greece	GRC	2000	2000	454
Ireland	IRL	Total	TOT	Greenland	GRL	2000	2000	2
Ireland	IRL	Total	TOT	Grenada	GRD	2000	2000	0
Ireland	IRL	Total	TOT	Guadeloupe	GLP	2000	2000	12
Ireland	IRL	Total	TOT	Guam	GUM	2000	2000	20
Ireland	IRL	Total	TOT	Guatemala	GTM	2000	2000	3
Ireland	IRL	Total	TOT	Guinea	GIN	2000	2000	11
Ireland	IRL	Total	TOT	Guinea-Bissau	GNB	2000	2000	0
Ireland	IRL	Total	TOT	Guyana	GUY	2000	2000	0
Ireland	IRL	Total	TOT	Haiti	HTI	2000	2000	0
Ireland	IRL	Total	TOT	Honduras	HND	2000	2000	3
Ireland	IRL	Total	TOT	Hong Kong SAR, China	HKG	2000	2000	100
Ireland	IRL	Total	TOT	Hungary	HUN	2000	2000	95
Ireland	IRL	Total	TOT	Iceland	ISL	2000	2000	54
Ireland	IRL	Total	TOT	India	IND	2000	2000	6368
Ireland	IRL	Total	TOT	Indonesia	IDN	2000	2000	7
Ireland	IRL	Total	TOT	Iran, Islamic Rep.	IRN	2000	2000	0
Ireland	IRL	Total	TOT	Iraq	IRQ	2000	2000	0
Ireland	IRL	Total	TOT	Ireland	IRL	2000	2000	0
Ireland	IRL	Total	TOT	Isle of Man	IMY	2000	2000	..
Ireland	IRL	Total	TOT	Israel	ISR	2000	2000	27
Ireland	IRL	Total	TOT	Italy	ITA	2000	2000	2315
Ireland	IRL	Total	TOT	Jamaica	JAM	2000	2000	3
Ireland	IRL	Total	TOT	Japan	JPN	2000	2000	185
Ireland	IRL	Total	TOT	Jordan	JOR	2000	2000	52
Ireland	IRL	Total	TOT	Kazakhstan	KAZ	2000	2000	0
Ireland	IRL	Total	TOT	Kenya	KEN	2000	2000	0
Ireland	IRL	Total	TOT	Kiribati	KIR	2000	2000	7
Ireland	IRL	Total	TOT	Korea, Dem. Rep.	PRK	2000	2000	2
Ireland	IRL	Total	TOT	Korea, Rep.	KOR	2000	2000	0
Ireland	IRL	Total	TOT	Kosovo	KSV	2000	2000	..
Ireland	IRL	Total	TOT	Kuwait	KWT	2000	2000	50
Ireland	IRL	Total	TOT	Kyrgyz Republic	KGZ	2000	2000	4
Ireland	IRL	Total	TOT	Lao PDR	LAO	2000	2000	0
Ireland	IRL	Total	TOT	Latvia	LVA	2000	2000	7
Ireland	IRL	Total	TOT	Lebanon	LBN	2000	2000	17
Ireland	IRL	Total	TOT	Lesotho	LSO	2000	2000	0
Ireland	IRL	Total	TOT	Liberia	LBR	2000	2000	0
Ireland	IRL	Total	TOT	Libya	LBY	2000	2000	1
Ireland	IRL	Total	TOT	Liechtenstein	LIE	2000	2000	3
Ireland	IRL	Total	TOT	Lithuania	LTU	2000	2000	16
Ireland	IRL	Total	TOT	Luxembourg	LUX	2000	2000	636
Ireland	IRL	Total	TOT	Macao SAR, China	MAC	2000	2000	2
Ireland	IRL	Total	TOT	Macedonia, FYR	MKD	2000	2000	1681
Ireland	IRL	Total	TOT	Madagascar	MDG	2000	2000	0
Ireland	IRL	Total	TOT	Malawi	MWI	2000	2000	32
Ireland	IRL	Total	TOT	Malaysia	MYS	2000	2000	73
Ireland	IRL	Total	TOT	Maldives	MDV	2000	2000	3
Ireland	IRL	Total	TOT	Mali	MLI	2000	2000	0
Ireland	IRL	Total	TOT	Malta	MLT	2000	2000	2
Ireland	IRL	Total	TOT	Marshall Islands	MHL	2000	2000	21
Ireland	IRL	Total	TOT	Martinique	MTQ	2000	2000	5
Ireland	IRL	Total	TOT	Mauritania	MRT	2000	2000	4
Ireland	IRL	Total	TOT	Mauritius	MUS	2000	2000	26
Ireland	IRL	Total	TOT	Mayotte	MYT	2000	2000	0
Ireland	IRL	Total	TOT	Mexico	MEX	2000	2000	170
Ireland	IRL	Total	TOT	Micronesia, Fed. Sts.	FSM	2000	2000	0
Ireland	IRL	Total	TOT	Moldova	MDA	2000	2000	0
Ireland	IRL	Total	TOT	Monaco	MCO	2000	2000	522
Ireland	IRL	Total	TOT	Mongolia	MNG	2000	2000	0
Ireland	IRL	Total	TOT	Montenegro	MNE	2000	2000	..
Ireland	IRL	Total	TOT	Montserrat	MSR	2000	2000	0
Ireland	IRL	Total	TOT	Morocco	MAR	2000	2000	0
Ireland	IRL	Total	TOT	Mozambique	MOZ	2000	2000	154
Ireland	IRL	Total	TOT	Myanmar	MMR	2000	2000	2
Ireland	IRL	Total	TOT	Namibia	NAM	2000	2000	174
Ireland	IRL	Total	TOT	Naura	NRU	2000	2000	2
Ireland	IRL	Total	TOT	Nepal	NPL	2000	2000	482
Ireland	IRL	Total	TOT	Netherlands	NLD	2000	2000	4303
Ireland	IRL	Total	TOT	Netherlands Antilles	ANT	2000	2000	6
Ireland	IRL	Total	TOT	New Caledonia	NCL	2000	2000	15
Ireland	IRL	Total	TOT	New Zealand	NZL	2000	2000	6761
Ireland	IRL	Total	TOT	Nicaragua	NIC	2000	2000	14
Ireland	IRL	Total	TOT	Niger	NER	2000	2000	62
Ireland	IRL	Total	TOT	Nigeria	NGA	2000	2000	557
Ireland	IRL	Total	TOT	Niue	NIU	2000	2000	0
Ireland	IRL	Total	TOT	Norfolk Island	NFK	2000	2000	0
Ireland	IRL	Total	TOT	Northern Mariana Islands	MNP	2000	2000	4
Ireland	IRL	Total	TOT	Norway	NOR	2000	2000	509
Ireland	IRL	Total	TOT	Oman	OMN	2000	2000	1
Ireland	IRL	Total	TOT	Pakistan	PAK	2000	2000	760
Ireland	IRL	Total	TOT	Palau	PLW	2000	2000	3
Ireland	IRL	Total	TOT	Panama	PAN	2000	2000	25
Ireland	IRL	Total	TOT	Papua New Guinea	PNG	2000	2000	69
Ireland	IRL	Total	TOT	Paraguay	PRY	2000	2000	1
Ireland	IRL	Total	TOT	Peru	PER	2000	2000	106
Ireland	IRL	Total	TOT	Philippines	PHL	2000	2000	210
Ireland	IRL	Total	TOT	Poland	POL	2000	2000	85
Ireland	IRL	Total	TOT	Portugal	PRT	2000	2000	664
Ireland	IRL	Total	TOT	Puerto Rico	PRI	2000	2000	31
Ireland	IRL	Total	TOT	Qatar	QAT	2000	2000	26
Ireland	IRL	Total	TOT	Reunion	REU	2000	2000	103
Ireland	IRL	Total	TOT	Romania	ROM	2000	2000	75
Ireland	IRL	Total	TOT	Russian Federation	RUS	2000	2000	0
Ireland	IRL	Total	TOT	Rwanda	RWA	2000	2000	0
Ireland	IRL	Total	TOT	Saint Helena	SHN	2000	2000	1
Ireland	IRL	Total	TOT	Saint Pierre and Miquelon	SPM	2000	2000	0
Ireland	IRL	Total	TOT	Samoa	WSM	2000	2000	2
Ireland	IRL	Total	TOT	San Marino	SMR	2000	2000	133
Ireland	IRL	Total	TOT	Sao Tome and Principe	STP	2000	2000	0
Ireland	IRL	Total	TOT	Saudi Arabia	SAU	2000	2000	9
Ireland	IRL	Total	TOT	Senegal	SEN	2000	2000	4
Ireland	IRL	Total	TOT	Serbia	SRB	2000	2000	..
Ireland	IRL	Total	TOT	Serbia and Montenegro	SCG	2000	2000	1940
Ireland	IRL	Total	TOT	Seychelles	SYC	2000	2000	61
Ireland	IRL	Total	TOT	Sierra Leone	SLE	2000	2000	0
Ireland	IRL	Total	TOT	Singapore	SGP	2000	2000	28
Ireland	IRL	Total	TOT	Slovak Republic	SVK	2000	2000	2
Ireland	IRL	Total	TOT	Slovenia	SVN	2000	2000	0
Ireland	IRL	Total	TOT	Solomon Islands	SLB	2000	2000	3
Ireland	IRL	Total	TOT	Somalia	SOM	2000	2000	0
Ireland	IRL	Total	TOT	South Africa	ZAF	2000	2000	5109
Ireland	IRL	Total	TOT	Spain	ESP	2000	2000	3504
Ireland	IRL	Total	TOT	Sri Lanka	LKA	2000	2000	4
Ireland	IRL	Total	TOT	St. Kitts and Nevis	KNA	2000	2000	5
Ireland	IRL	Total	TOT	St. Lucia	LCA	2000	2000	0
Ireland	IRL	Total	TOT	St. Vincent and the Grenadines	VCT	2000	2000	0
Ireland	IRL	Total	TOT	Sudan	SDN	2000	2000	1
Ireland	IRL	Total	TOT	Suriname	SUR	2000	2000	0
Ireland	IRL	Total	TOT	Swaziland	SWZ	2000	2000	11
Ireland	IRL	Total	TOT	Sweden	SWE	2000	2000	1097
Ireland	IRL	Total	TOT	Switzerland	CHE	2000	2000	1665
Ireland	IRL	Total	TOT	Syrian Arab Republic	SYR	2000	2000	4
Ireland	IRL	Total	TOT	Taiwan, China	TWN	2000	2000	3
Ireland	IRL	Total	TOT	Tajikistan	TJK	2000	2000	0
Ireland	IRL	Total	TOT	Tanzania	TZA	2000	2000	0
Ireland	IRL	Total	TOT	Thailand	THA	2000	2000	257
Ireland	IRL	Total	TOT	Timor-Leste	TLS	2000	2000	0
Ireland	IRL	Total	TOT	Togo	TGO	2000	2000	319
Ireland	IRL	Total	TOT	Tokelau	TKL	2000	2000	0
Ireland	IRL	Total	TOT	Tonga	TON	2000	2000	6
Ireland	IRL	Total	TOT	Trinidad and Tobago	TTO	2000	2000	2
Ireland	IRL	Total	TOT	Tunisia	TUN	2000	2000	3
Ireland	IRL	Total	TOT	Turkey	TUR	2000	2000	536
Ireland	IRL	Total	TOT	Turkmenistan	TKM	2000	2000	0
Ireland	IRL	Total	TOT	Turks and Caicos Islands	TCA	2000	2000	1
Ireland	IRL	Total	TOT	Tuvalu	TUV	2000	2000	2
Ireland	IRL	Total	TOT	Uganda	UGA	2000	2000	0
Ireland	IRL	Total	TOT	Ukraine	UKR	2000	2000	0
Ireland	IRL	Total	TOT	United Arab Emirates	ARE	2000	2000	14
Ireland	IRL	Total	TOT	United Kingdom	GBR	2000	2000	636751
Ireland	IRL	Total	TOT	United States	USA	2000	2000	163136
Ireland	IRL	Total	TOT	Uruguay	URY	2000	2000	6
Ireland	IRL	Total	TOT	Uzbekistan	UZB	2000	2000	0
Ireland	IRL	Total	TOT	Vanuatu	VUT	2000	2000	1
Ireland	IRL	Total	TOT	Venezuela, RB	VEN	2000	2000	53
Ireland	IRL	Total	TOT	Vietnam	VNM	2000	2000	7
Ireland	IRL	Total	TOT	Virgin Islands (U.S.)	VIR	2000	2000	2
Ireland	IRL	Total	TOT	Virgin Islands, British	VGB	2000	2000	1
Ireland	IRL	Total	TOT	Wallis and Futuna	WLF	2000	2000	2
Ireland	IRL	Total	TOT	West Bank and Gaza	PSE	2000	2000	3
Ireland	IRL	Total	TOT	Yemen, Rep.	YEM	2000	2000	1
Ireland	IRL	Total	TOT	Zambia	ZMB	2000	2000	42
Ireland	IRL	Total	TOT	Zimbabwe	ZWE	2000	2000	518
Isle of Man	IMY	Total	TOT	Afghanistan	AFG	2000	2000	..
Isle of Man	IMY	Total	TOT	Albania	ALB	2000	2000	..
Isle of Man	IMY	Total	TOT	Algeria	DZA	2000	2000	..
Isle of Man	IMY	Total	TOT	American Samoa	ASM	2000	2000	..
Isle of Man	IMY	Total	TOT	Andorra	AND	2000	2000	..
Isle of Man	IMY	Total	TOT	Angola	AGO	2000	2000	..
Isle of Man	IMY	Total	TOT	Anguilla	AIA	2000	2000	..
Isle of Man	IMY	Total	TOT	Antigua and Barbuda	ATG	2000	2000	..
Isle of Man	IMY	Total	TOT	Argentina	ARG	2000	2000	..
Isle of Man	IMY	Total	TOT	Armenia	ARM	2000	2000	..
Isle of Man	IMY	Total	TOT	Aruba	ABW	2000	2000	..
Isle of Man	IMY	Total	TOT	Australia	AUS	2000	2000	..
Isle of Man	IMY	Total	TOT	Austria	AUT	2000	2000	..
Isle of Man	IMY	Total	TOT	Azerbaijan	AZE	2000	2000	..
Isle of Man	IMY	Total	TOT	Bahamas, The	BHS	2000	2000	..
Isle of Man	IMY	Total	TOT	Bahrain	BHR	2000	2000	..
Isle of Man	IMY	Total	TOT	Bangladesh	BGD	2000	2000	..
Isle of Man	IMY	Total	TOT	Barbados	BRB	2000	2000	..
Isle of Man	IMY	Total	TOT	Belarus	BLR	2000	2000	..
Isle of Man	IMY	Total	TOT	Belgium	BEL	2000	2000	..
Isle of Man	IMY	Total	TOT	Belize	BLZ	2000	2000	..
Isle of Man	IMY	Total	TOT	Benin	BEN	2000	2000	..
Isle of Man	IMY	Total	TOT	Bermuda	BMU	2000	2000	..
Isle of Man	IMY	Total	TOT	Bhutan	BTN	2000	2000	..
Isle of Man	IMY	Total	TOT	Bolivia	BOL	2000	2000	..
Isle of Man	IMY	Total	TOT	Bosnia and Herzegovina	BIH	2000	2000	..
Isle of Man	IMY	Total	TOT	Botswana	BWA	2000	2000	..
Isle of Man	IMY	Total	TOT	Brazil	BRA	2000	2000	..
Isle of Man	IMY	Total	TOT	Brunei Darussalam	BRN	2000	2000	..
Isle of Man	IMY	Total	TOT	Bulgaria	BGR	2000	2000	..
Isle of Man	IMY	Total	TOT	Burkina Faso	BFA	2000	2000	..
Isle of Man	IMY	Total	TOT	Burundi	BDI	2000	2000	..
Isle of Man	IMY	Total	TOT	Cambodia	KHM	2000	2000	..
Isle of Man	IMY	Total	TOT	Cameroon	CMR	2000	2000	..
Isle of Man	IMY	Total	TOT	Canada	CAN	2000	2000	..
Isle of Man	IMY	Total	TOT	Cape Verde	CPV	2000	2000	..
Isle of Man	IMY	Total	TOT	Cayman Islands	CYM	2000	2000	..
Isle of Man	IMY	Total	TOT	Central African Republic	CAF	2000	2000	..
Isle of Man	IMY	Total	TOT	Chad	TCD	2000	2000	..
Isle of Man	IMY	Total	TOT	Channel Islands	CHI	2000	2000	..
Isle of Man	IMY	Total	TOT	Chile	CHL	2000	2000	..
Isle of Man	IMY	Total	TOT	China	CHN	2000	2000	..
Isle of Man	IMY	Total	TOT	Colombia	COL	2000	2000	..
Isle of Man	IMY	Total	TOT	Comoros	COM	2000	2000	..
Isle of Man	IMY	Total	TOT	Congo, Dem. Rep.	COD	2000	2000	..
Isle of Man	IMY	Total	TOT	Congo, Rep.	COG	2000	2000	..
Isle of Man	IMY	Total	TOT	Cook Islands	COK	2000	2000	..
Isle of Man	IMY	Total	TOT	Costa Rica	CRI	2000	2000	..
Isle of Man	IMY	Total	TOT	Cote d'Ivoire	CIV	2000	2000	..
Isle of Man	IMY	Total	TOT	Croatia	HRV	2000	2000	..
Isle of Man	IMY	Total	TOT	Cuba	CUB	2000	2000	..
Isle of Man	IMY	Total	TOT	Cyprus	CYP	2000	2000	..
Isle of Man	IMY	Total	TOT	Czech Republic	CZE	2000	2000	..
Isle of Man	IMY	Total	TOT	Denmark	DNK	2000	2000	..
Isle of Man	IMY	Total	TOT	Djibouti	DJI	2000	2000	..
Isle of Man	IMY	Total	TOT	Dominica	DMA	2000	2000	..
Isle of Man	IMY	Total	TOT	Dominican Republic	DOM	2000	2000	..
Isle of Man	IMY	Total	TOT	Ecuador	ECU	2000	2000	..
Isle of Man	IMY	Total	TOT	Egypt, Arab Rep.	EGY	2000	2000	..
Isle of Man	IMY	Total	TOT	El Salvador	SLV	2000	2000	..
Isle of Man	IMY	Total	TOT	Equatorial Guinea	GNQ	2000	2000	..
Isle of Man	IMY	Total	TOT	Eritrea	ERI	2000	2000	..
Isle of Man	IMY	Total	TOT	Estonia	EST	2000	2000	..
Isle of Man	IMY	Total	TOT	Ethiopia	ETH	2000	2000	..
Isle of Man	IMY	Total	TOT	Faeroe Islands	FRO	2000	2000	..
Isle of Man	IMY	Total	TOT	Falkland Islands (Malvinas)	FLK	2000	2000	..
Isle of Man	IMY	Total	TOT	Fiji	FJI	2000	2000	..
Isle of Man	IMY	Total	TOT	Finland	FIN	2000	2000	..
Isle of Man	IMY	Total	TOT	France	FRA	2000	2000	..
Isle of Man	IMY	Total	TOT	French Guiana	GUF	2000	2000	..
Isle of Man	IMY	Total	TOT	French Polynesia	PYF	2000	2000	..
Isle of Man	IMY	Total	TOT	Gabon	GAB	2000	2000	..
Isle of Man	IMY	Total	TOT	Gambia, The	GMB	2000	2000	..
Isle of Man	IMY	Total	TOT	Georgia	GEO	2000	2000	..
Isle of Man	IMY	Total	TOT	Germany	DEU	2000	2000	..
Isle of Man	IMY	Total	TOT	Ghana	GHA	2000	2000	..
Isle of Man	IMY	Total	TOT	Gibraltar	GIB	2000	2000	..
Isle of Man	IMY	Total	TOT	Greece	GRC	2000	2000	..
Isle of Man	IMY	Total	TOT	Greenland	GRL	2000	2000	..
Isle of Man	IMY	Total	TOT	Grenada	GRD	2000	2000	..
Isle of Man	IMY	Total	TOT	Guadeloupe	GLP	2000	2000	..
Isle of Man	IMY	Total	TOT	Guam	GUM	2000	2000	..
Isle of Man	IMY	Total	TOT	Guatemala	GTM	2000	2000	..
Isle of Man	IMY	Total	TOT	Guinea	GIN	2000	2000	..
Isle of Man	IMY	Total	TOT	Guinea-Bissau	GNB	2000	2000	..
Isle of Man	IMY	Total	TOT	Guyana	GUY	2000	2000	..
Isle of Man	IMY	Total	TOT	Haiti	HTI	2000	2000	..
Isle of Man	IMY	Total	TOT	Honduras	HND	2000	2000	..
Isle of Man	IMY	Total	TOT	Hong Kong SAR, China	HKG	2000	2000	..
Isle of Man	IMY	Total	TOT	Hungary	HUN	2000	2000	..
Isle of Man	IMY	Total	TOT	Iceland	ISL	2000	2000	..
Isle of Man	IMY	Total	TOT	India	IND	2000	2000	..
Isle of Man	IMY	Total	TOT	Indonesia	IDN	2000	2000	..
Isle of Man	IMY	Total	TOT	Iran, Islamic Rep.	IRN	2000	2000	..
Isle of Man	IMY	Total	TOT	Iraq	IRQ	2000	2000	..
Isle of Man	IMY	Total	TOT	Ireland	IRL	2000	2000	..
Isle of Man	IMY	Total	TOT	Isle of Man	IMY	2000	2000	..
Isle of Man	IMY	Total	TOT	Israel	ISR	2000	2000	..
Isle of Man	IMY	Total	TOT	Italy	ITA	2000	2000	..
Isle of Man	IMY	Total	TOT	Jamaica	JAM	2000	2000	..
Isle of Man	IMY	Total	TOT	Japan	JPN	2000	2000	..
Isle of Man	IMY	Total	TOT	Jordan	JOR	2000	2000	..
Isle of Man	IMY	Total	TOT	Kazakhstan	KAZ	2000	2000	..
Isle of Man	IMY	Total	TOT	Kenya	KEN	2000	2000	..
Isle of Man	IMY	Total	TOT	Kiribati	KIR	2000	2000	..
Isle of Man	IMY	Total	TOT	Korea, Dem. Rep.	PRK	2000	2000	..
Isle of Man	IMY	Total	TOT	Korea, Rep.	KOR	2000	2000	..
Isle of Man	IMY	Total	TOT	Kosovo	KSV	2000	2000	..
Isle of Man	IMY	Total	TOT	Kuwait	KWT	2000	2000	..
